id,poiId,cate_id,frontImg,title,avgScore,allCommentNum,address,avgPrice
999,1031852661,c17,https://img.meituan.net/600.600/msmerchant/a2920604949d16dfe9a7e00d1c86815a278339.jpg,大味美蛙鱼头火锅（高新店）,5,141,涪城区长虹国际酒店门口,55
1000,193574125,c17,https://img.meituan.net/600.600/msmerchant/1078332e712fbe3a14601ea08c32a7b780687.jpg,叁月拾二泰式火锅·花胶鲍鱼鸡,4.2,122,江油市李白大道南二段宝龙城市广场四楼电影院旁,85
1004,192706627,c17,https://img.meituan.net/600.600/msmerchant/858c8d12929ef74bb229ef13eecffc48129710.jpg,聚味小火锅,3.9,10,江油市中坝广场东街63号,30
1005,185158509,c17,https://img.meituan.net/600.600/msmerchant/78d94aa6f15f31249a5fe4418e3564aa259055.png,番茄述（万达店）,3.9,177,涪城区花园南街66号,57
1006,2853337,c17,http://p0.meituan.net/600.600/poi/67441262eb294c67daa28c0c649c81ca81920.jpg,简阳郑氏羊肉汤锅（万达店）,3.5,19,涪城区花园路22号,34
1007,1617670019,c17,https://img.meituan.net/600.600/msmerchant/341c4758cb2d8de56849d1fb73030599180140.jpg,小红碗火锅（南河店）,5,47,涪城区南河东街12号,45
1011,81818086,c17,http://p1.meituan.net/600.600/dealwatera/b95c43bfabaf31813d5fa776afb8866489228.jpg,掌门勺咕嘟鱼,5,72,涪城区高新区火炬北路17号（高新区交警四大队往里80米）,35
1014,195151638,c17,https://img.meituan.net/600.600/msmerchant/0fe374bde9f21aa65e7ef65716ddefd2149862.jpg,舍得鲜货火锅,4.6,28,游仙区五里堆路8号,40
1017,539238545,c17,https://img.meituan.net/600.600/msmerchant/15f7ca4ef3454423105bf30a10e226a6910153.jpg,捷雅养生汤锅,3,0,涪城区甘草坝南街,38
1020,587590079,c17,https://img.meituan.net/600.600/msmerchant/90403cbab77833f1961f4cbcbac91f75204815.jpg,泥巴小院市井火锅（御营坝店）,3.9,11,涪城区四川省绵阳市涪城区御林街8号阳光曼哈顿一期1栋1层4号,53
1023,192704680,c17,https://img.meituan.net/600.600/msmerchant/4d685c65f5c4c19dd3da49250ecc4c9c202297.jpg,捌张桌·私房老火锅（万达店）,4.9,142,涪城区金菊街32号泰和楼二楼,62
1026,193624232,c17,https://img.meituan.net/600.600/msmerchant/fcd7cbb9aa9c713cc5eb518c1764fa07171392.jpg,囍辣火锅厅·喜辣（东胜路店）,4,19,江油市东胜路诗仙美郡B区底商,30
1027,165142598,c17,http://p0.meituan.net/600.600/mogu/a6438caf6c84b56e5e2e208af506ec5227539.jpg,鼎锅肴老火锅（永兴店）,3.2,29,涪城区永昌路5号（市三院对面）,50
1028,158695703,c17,https://img.meituan.net/600.600/msmerchant/e7d242da4d3070a6e04f48573f16b759159373.jpg,上品捞鲜菜自选火锅【西雅图店】,3.1,677,涪城区火炬东街阳光西雅图门面,75
1029,193196872,c17,https://img.meituan.net/600.600/msmerchant/55a6904eb6236970cd684edba77a16173131586.jpg,楠山锅锅肴藕王汤锅（城市奥莱店）,4.2,10,涪城区弘光路2-10号,40
1033,193630589,c17,http://p0.meituan.net/600.600/bbia/193630589_1581231932031.jpeg,行運火锅铺,4.3,83,游仙区滨江东路中段2号东原长岛,65
1035,189078364,c17,https://img.meituan.net/600.600/msmerchant/600d3260c7730a2c19c93a7bfc307f164441746.jpg,班委会老火锅（园艺山店）,4.5,285,涪城区玉泉北街70号华润中央公园4期13幢1层3号,53
1040,187590129,c17,https://img.meituan.net/600.600/msmerchant/ef7bee483d10e51065beb270164fd546166838.jpg,辣哥麻弟江湖菜,5,68,涪城区飞云大道东段与石桥铺东路交叉口东南角,40
1042,189994431,c17,https://img.meituan.net/600.600/msmerchant/4d685c65f5c4c19dd3da49250ecc4c9c202297.jpg,捌张桌·私房老火锅（通安巷店）,4.7,180,涪城区通安巷6号百味巷二楼2-1（凯德广场对面）,61
1043,189957578,c17,https://img.meituan.net/600.600/msmerchant/0d026c5bc59c8d6c978f2b184ae67fcb8698305.jpg,川西匠人鲜菜火锅,4.3,26,涪城区火炬街南段48号,38
1047,169409987,c17,https://img.meituan.net/600.600/msmerchant/ef597c6a55386cb69593eb747aaa3a6160002.jpg,蛙兄渔弟美蛙鱼头（树高店）,4.1,63,涪城区涪滨路树高威尼斯A区,40
1048,169060782,c17,https://img.meituan.net/600.600/msmerchant/d586f1edf0e3702f13e152c4d5964c2a37304.jpg,江边大虾烤全羊,3.7,34,涪城区滨河南路东段新老茶树里,55
1049,177503277,c17,https://img.meituan.net/600.600/msmerchant/7580037f7091987bc50ee65ee228bfc066058.jpg,辣得跳美蛙三合鱼（石桥铺店）,4,77,涪城区飞云北路3-21号上河鹂岛小区12幢1层4号门面,51
1050,164430327,c17,https://img.meituan.net/600.600/msmerchant/16436b4135a5ed145a8ccb284ab293e8895733.jpg,红大门重庆老火锅,4.2,35,涪城区虹苑路528号,50
1053,62294194,c17,http://p1.meituan.net/600.600/mogu/2a565b78866cdedb25c43e5675e13fde253755.jpg,渝金记晓宇火锅,3.4,243,涪城区金菊街花园路9号,63
1054,165268538,c17,https://img.meituan.net/600.600/msmerchant/b68d23c65ccd14ecf77160141a6b621f255603.jpg,黑元素粗粮汤锅（中环店）,5,98,涪城区铁匠巷5-4号中环时代购物广成二楼中环美食城内,48
1055,169294024,c17,https://img.meituan.net/600.600/msmerchant/9a18c6dc5661018f7d1e9a76d148c2f7139814.jpg,蜀庭香火锅,3.5,2,涪城区绵阳高水中街5号,47
1061,179001897,c17,https://img.meituan.net/600.600/msmerchant/08a84c6b0e235555416ee5629f15796d131841.jpg,爱上猪肚鸡,4.3,92,游仙区沈家坝北街69号,30
1063,177905198,c17,http://p0.meituan.net/600.600/bbia/55638c51b89f6b24d8e9dbf1bac571d42685139.png,卜二家的饭饭（华润中央公园店）,4.5,16,涪城区玉泉北街70号华润中央公园四期3幢1层16号,17
1064,194307270,c17,https://img.meituan.net/600.600/msmerchant/19e15a8d4d3666216ed84a2690798d76369412.jpg,源滋味鲜鱼府清汤黄牛肉（顺河街店）,3.5,3,涪城区顺河前街8号,41
1066,95403980,c17,http://p1.meituan.net/600.600/deal/1a657df62046d764d04ce61c09fb9f1085351.jpg,乐山苏稽翘脚牛肉,5,116,江油市南苑路6号（鲜味奇火锅旁）,12
1067,162735232,c17,https://img.meituan.net/600.600/msmerchant/93be75e09547d718462cfe577f3ced2c26974.jpg,Thirty One泰式海鲜火锅,3.8,390,涪城区园艺东街乐荟城一楼,84
1070,186322408,c17,https://img.meituan.net/600.600/msmerchant/de70a30ae589c10fe56b7e5419755b57233661.jpg,仙海生态鱼府,4.4,17,涪城区205省道果遇茶南60米,35
1074,179358821,c17,http://p0.meituan.net/deal/dba12572f780ac018ed9401b1c015ab263035.jpg@600w_600h_1l,草原清汤鲜黄牛肉,4.2,16,三台县蟠龙路058号（红宫旁）,31
1079,180636800,c17,https://img.meituan.net/600.600/msmerchant/38337233d56b42c6bc6d8bdfddb2e29e1236759.jpg,尚点一骨香（石桥铺店）,4.1,30,涪城区石桥铺上河郦岛3-25号,20
1080,182421867,c17,https://img.meituan.net/600.600/msmerchant/fd70b19e07401fef015412df10d59a9972369.jpg,普乐迪火锅KTV,5,404,涪城区兴达街长兴大厦四楼1-1号,73
1081,190529826,c17,https://img.meituan.net/600.600/msmerchant/167d2b0e487c6a9b0c00e46ef68b5126208676.jpg,串门砂锅串串（游仙店）,4.1,6,游仙区仙童街,45
1082,182607954,c17,https://img.meituan.net/600.600/msmerchant/a05a80eae11a154bba61805a71fe281e136435.jpg,鑫隆元斑鱼庄,4.3,13,涪城区涪兴业南路与永昌路交叉口西100米,40
1083,78141610,c17,http://p1.meituan.net/600.600/poi/01897813d239913bd14cc992f1eb570f208896.jpg,上品捞精品鲜菜定制火锅,3.8,256,涪城区涪子云街北段与子云西街交汇处北50米,74
1084,192661191,c17,https://img.meituan.net/600.600/msmerchant/8e9bd2e19c4ae2129b2693e07f6f067d305488.jpg,新龙兔火锅,3.8,36,涪城区滨河南路东段御旗路21号,51
1089,1878499698,c17,http://p1.meituan.net/deal/4347bcd72996c8d1b6e1fc638475fc66519505.jpg@600w_600h_1l,状元自助豆花鱼,0,0,游仙区游仙区六里村海龙宾馆,28
1090,161067451,c17,https://img.meituan.net/600.600/msmerchant/17314af307d6a7676f2fb11beb2d84d2336844.jpg,黎阁美蛙鱼头【安昌桥店】,5,605,涪城区滨河南路东段联首兄弟火锅旁,54
1092,1997954700,c17,https://img.meituan.net/600.600/msmerchant/8214609f7f7900570860603e78694a3f650158.jpg,好功夫美蛙鱼头（绵阳总店）,3.5,4,涪城区临园路东段49号-1楼,50
1094,2510116,c17,http://p0.meituan.net/600.600/bbia/0439f1180959f1ed4fb2b63e4d53408658608.jpg,七聚简阳羊肉汤锅,3,4,涪城区安昌西路27号附15-18号,40
1096,93884101,c17,http://p0.meituan.net/600.600/deal/6c826862466669aa6c0f9c1717c991af67532.jpg,麻辣共舞生态火锅,4.9,85,涪城区长虹大道南段214号（原袍哥会原味火锅南山店）,40
1099,181472657,c17,http://p0.meituan.net/600.600/bbia/47d802858ac2ab81714d8298c27670837573871.jpg,绝味双椒美蛙鱼头,5,51,涪城区涪城区虹苑路双碑东街28号,44
1100,829237106,c17,http://p1.meituan.net/600.600/bbia/921b2486e9908a33ae35a37f1f18b218153708.jpg,蜀香阁火锅,4,7,三台县环城路东川铭郡底商,40
1101,2855344,c17,https://img.meituan.net/600.600/msmerchant/8bfecf56927a5a4e19d5775c84ecdf28154652.jpg,山珍宝（临园口店）,4.2,48,涪城区临园路东段66号（宇隆大厦2楼）,76
1102,184715481,c17,https://img.meituan.net/600.600/msmerchant/d557193e2c7b78e6d73ad026b0d70c8a144972.jpg,满江红火锅（西科大店）,3.4,131,涪城区青义镇飞龙路59号,54
1105,195918487,c17,https://img.meituan.net/600.600/msmerchant/d2eb52465b92380f6784494901b49a48939595.jpg,轩味坊自助烤肉火锅,3.5,26,涪城区上马东街上马西街65号,0
1109,186862246,c17,https://img.meituan.net/600.600/msmerchant/2ef64d429d76513dc8d47f93827d590f122147.jpg,签与签主题砂锅串吧,3.9,18,涪城区塘坊大道171号金楠天街美食街,30
1110,194648449,c17,https://img.meituan.net/600.600/msmerchant/64615ae9aaeab830e140ec765f878d36726881.jpg,禄合门美蛙火锅（绵阳店）,4.5,41,涪城区飞云北路飞云大道东段18号（石桥铺美立方广场）,58
1112,195974324,c17,https://img.meituan.net/600.600/msmerchant/fa4467f543627ab412eed2d57239408f44532.jpg,地古牛养生汤锅（南河店）,4.7,38,涪城区健安街6-14,66
1115,6896471,c17,http://p0.meituan.net/600.600/mogu/05998d48893b5aca1f8e59cf5740d1ae534242.jpg,长耳多生态火锅,3,3,涪城区兴龙街与飞龙路交叉口西北120米火锅一条街兴龙市场11号,0
1116,1299697395,c17,https://img.meituan.net/600.600/msmerchant/f7eb9b9ec444c6d07a21bdedda84235c67858.jpg,稻香美蛙鱼头,3.5,1,涪城区双碑中街66号,0
1119,520623417,c17,https://qcloud.dpfile.com/pc/bIM3gcQKHbA9itKpCmJE4vbz37ovfWbTEXzP97Ct9DUMwFAT5YsrNbBKxhlfCFhC5g_3Oo7Z9EXqcoVvW9arsw.jpg,渔乐荟鱼火锅,3,5,涪城区上马西街65号4栋,30
1124,508736755,c17,https://img.meituan.net/600.600/msmerchant/f60a73c3f67c1286da20665ee0ba16bc167330.jpg,一见飘香火锅鱼（石桥铺）,4.5,26,涪城区石桥铺路火炬二小前20米,0
1128,194567655,c17,https://img.meituan.net/600.600/msmerchant/4915adb4f3bd861370ee6f00a04bf367349642.jpg,叁口煮·酒都老火锅（御营店）,3.5,15,涪城区御旗路24号,61
1130,193440470,c17,https://img.meituan.net/600.600/msmerchant/1129c615c5293e4f6d8cd07a7e211620650118.jpg,重庆行家鲜货火锅串串,3.6,58,涪城区御南街2号,44
1132,1936341572,c17,https://img.meituan.net/600.600/msmerchant/44a430f6d6a459f099479fb4a828a5d0115681.jpg,张记木桶鱼（游仙店）,4,2,游仙区民生路31号,50
1136,2255396,c17,http://p1.meituan.net/600.600/bbia/1c473e1e29b87c11fbbffbf5abecebcf519546.jpg,富乐轩,4.3,8,游仙区剑南路东段209号开元酒店内,100
1140,1743828371,c17,https://img.meituan.net/600.600/msmerchant/da0cbc9f37d66e723439706c2b0ad895722660.jpg,蜀小龍老火锅·新排场（小岛花园店）,3.5,0,游仙区滨江东路小岛花园二期漫养道对面,76
1146,964055240,c17,https://img.meituan.net/600.600/msmerchant/4f0cc6b39bf9f7ff7642d0b27ad3c4d8425415.png,老饕火锅（西雅图店）,3.5,1,涪城区涪城区阳光·西雅图,45
1147,92157546,c17,http://p0.meituan.net/600.600/dealwatera/b91b7c34cb8934b2c5b4e8f5e01d811c84398.jpg,大长今涮烤,4.7,1210,涪城区城南街道六一堂路582号（南湖车站背后）,35
1148,42822737,c17,https://img.meituan.net/600.600/msmerchant/cbe80c225f8cee2cbf77d6a8c3879716157700.jpg,满堂红自助火锅城,4,602,江油市文光街56号（老马记酒店对面）,0
1160,165701670,c17,http://p1.meituan.net/deal/c29138f2afbfa7d891f2f09525c92e1b1436091.jpg@600w_600h_1l,三羲川小弟,3.6,5,涪城区南湖街与红桥路交叉口南50米,55
1162,112784047,c17,http://p1.meituan.net/600.600/bbia/b31eabc65aba83c1e447df1a708c71639515372.jpg,渝和重庆麻麻鱼府,4,16,涪城区火炬西街北段151号（绵阳耳鼻喉医院对面）,44
1166,104330742,c17,https://img.meituan.net/600.600/msmerchant/971e3e2ea72453172356b3f8a6a373d1514775.jpg,渝和麻麻鱼府（盐亭店）,3.5,4,盐亭县云溪镇鸿宇广场D幢10-1、2号,0
1168,157752494,c17,http://p0.meituan.net/600.600/deal/7e5a66e287b4fc2fac26421dd7bcd9fa83477.jpg,翘脚牛肉（双碑西街店）,4.1,7,涪城区高新区普明南路70—98号长兴名苑4幢68号,47
1169,160037157,c17,http://p0.meituan.net/600.600/mogu/61c4a258c8f1251b9f37f4e158e82402108384.jpg,全牛三百六潮汕鲜牛肉,3.7,37,江油市顺辉广场一期9号楼2楼9-2-C号,57
1171,80934669,c17,http://p1.meituan.net/600.600/deal/f3ac499b5db48c1613cc274f86f6855e30027.jpg,渝和重庆麻麻鱼府,4.6,321,涪城区永发路223号派出所门口,40
1172,115104363,c17,http://p0.meituan.net/600.600/mogu/fc0f9a2ea10fdd1bf25c70c5c130cc36298239.jpg,钢管厂小郡肝串串香（涪城区店）,3.2,184,涪城区安昌路刘氏骨科旁,35
1173,1365187946,c17,https://img.meituan.net/600.600/msmerchant/d159a60e203c573c7159f0d8eda237db205694.jpg,周小喻砂锅火锅自助,3.9,9,涪城区虹苑路双碑东街28号,43
1174,189573956,c17,https://img.meituan.net/600.600/msmerchant/2f7f040b95f8db79c261640782cd32ca92506.jpg,麻渣渣洪七公串串,3.4,6,安州区金鸿路东段,45
1177,162819227,c17,https://img.meituan.net/600.600/msmerchant/d7008fd064982f6a846d23b97c01e83669140.jpg,升钟水库野生鱼,3.5,1,涪城区涪园艺街6-3号长兴星城5栋1层,60
1178,164364342,c17,https://img.meituan.net/600.600/msmerchant/da4dbc10c54a6f2634e643b9c1e22689193908.jpg,汤悦养生锅,5,55,涪城区八角北路温莎国际二期13号楼B段一楼,128
1180,95443175,c17,http://p0.meituan.net/600.600/mogu/33283c26c69112a09f54c9033653be19259687.jpg,满江红火锅（中元广场店）,5,626,涪城区高新区绵兴东路55号中沅广场3幢二层,54
1186,177920759,c17,https://qcloud.dpfile.com/pc/TQtw-bUNXXkmfwZ-UMQguUhVdbbBuha3Okg0Z-GjKLb9768FcpDL7f3e5VpHnOyN5g_3Oo7Z9EXqcoVvW9arsw.jpg,伟娃子豆花鱼烤涮主题火锅,5,76,涪城区石桥铺南路246号古泉社区5栋8单元1楼门面,33
1190,830278541,c17,https://img.meituan.net/600.600/msmerchant/de5fe3d95b319827dd63f14e9c2adbf1190898.jpg,缺一门（九洲又一城店）,4.2,16,涪城区虹苑北路东段5号九洲又一城二期12-2-7号商铺,48
1194,1500054401,c17,https://img.meituan.net/600.600/msmerchant/5307bf081ef488819cd714df95abd1136098421.jpg,亿把火吊锅王,3.5,1,安州区花荄镇文胜西路236号,38
1197,194282633,c17,https://img.meituan.net/600.600/msmerchant/a7917cc7e72f77c615089b0aae0acf3e86786.jpg,喵老师乌鱼汤锅,4,21,涪城区园艺街园艺东街9号,50
1202,188657151,c17,https://img.meituan.net/600.600/msmerchant/5433f7b63058aadb9c36e558b8fa148865013.jpg,班花麻辣烫,3.4,97,涪城区花园路9号绵阳涪城万达广场1幢一单元1楼29号,57
1206,975958434,c17,https://img.meituan.net/600.600/msmerchant/eab95e36fe1ba8e5c3b1c1e19a3ef0b3151898.jpg,梯坎小火锅（安昌桥店）,3,0,涪城区安昌西路长虹大道中段133号,40
1208,184423268,c17,https://img.meituan.net/600.600/msmerchant/5fa3431a4af9588addb03ca7a0ff2c4f43918.jpg,御膳汤皇,4.9,48,涪城区涪滨路三江·国际丽城阅世度东,138
1211,165812464,c17,https://img.meituan.net/600.600/msmerchant/334ce4dd99a9e9c40de6a2a4464f576f3522809.jpg,青柠记忆泰式海鲜火锅,3.6,549,涪城区花园南路9号万达广场室内步行街3楼,81
1212,89326964,c17,http://p1.meituan.net/600.600/poi/4a75d3cb8c017146d81b13ea658816c9161792.jpg,地古牛四季阳光餐厅,4.7,181,涪城区园艺山子云西街1-1号5楼,52
1213,1481960308,c17,https://img.meituan.net/600.600/msmerchant/3b685d80a8de6aff5a375f3a015481db27243.jpg,二龙转老火锅（御营坝店）,3.5,5,涪城区御旗路24号,40
1218,187307765,c17,http://p1.meituan.net/600.600/bbia/ebe031481c52da789d746395996effeb7202425.jpg,牛宝贝,4,27,涪城区机场东路与红桥西路交叉口西北角,69
1223,1663228879,c17,https://img.meituan.net/600.600/msmerchant/d8d910f4bf81bca42c439f39ed4bdf8b230045.jpg,呱哇火锅,5,60,江油市先锋路41号,30
1227,93865293,c17,http://p1.meituan.net/600.600/deal/1e9fa105fb97ab39eff32aaa6db52a4866255.jpg,田园菜花自助火锅超市,4,852,涪城区高水中街31号（高水美食广场二楼）,50
1229,187549402,c17,https://img.meituan.net/600.600/msmerchant/d16bdc8743d27225b763f2d59dfd036025992.jpg,城都骉骉火锅（绵阳高新店）,4.5,26,涪城区涪城区双碑东街27号,45
1230,188026462,c17,http://p1.meituan.net/600.600/bbia/18fce2db2be76eb3f1402a4f1e7c231c3915802.jpg,川西坝子火锅,3.2,67,游仙区一环路东段东津路17号（海悦银河城C馆4楼）,0
1237,165749231,c17,https://qcloud.dpfile.com/pc/wLBbYkhbDH3PYXY2ye56TOCF5R74-koq1F0RPobQ_M5iDrAIhDb-FnsqFLgbg88Y5g_3Oo7Z9EXqcoVvW9arsw.jpg,新津特色河鲜,3.5,5,涪城区火炬西街北段164号,0
1239,175375969,c17,https://img.meituan.net/600.600/msmerchant/5852b7f71cff527d8e059f3d135040e2176259.jpg,上上签串串香小火锅（中环店）,3.5,499,涪城区兴达街6号（中环美食广场二楼）,21
1240,194340686,c17,https://img.meituan.net/600.600/msmerchant/233dcdb46851a369f37f2a51286ccc5a442970.jpg,拈江湖鸭肠火锅（华润中央公园店）,4,75,涪城区园艺山玉泉南路华润中央公园16栋9号商铺,68
1242,668451033,c17,https://img.meituan.net/600.600/msmerchant/5b537a6b0cec42e43cfc729eb45d7a66126116.jpg,红花树旋转小火锅,3.8,9,涪城区剑南路西段长虹国际城四楼万达影城旁6号,24
1245,2850322,c17,http://p0.meituan.net/600.600/mogu/0aa36bef0bde1cd1db66b4e81274cf78146416.jpg,养身盐排骨（丽景店）,5,145,涪城区滨河北路中段21号（热雨茶楼楼下）,32
1246,186478281,c17,https://img.meituan.net/600.600/msmerchant/2047b87aba857aa8e1a0f84a3729a1ba168519.jpg,咪二娃特色河鲜馆,3.5,3,涪城区普明北路东段704号,40
1247,193241194,c17,https://img.meituan.net/600.600/msmerchant/43e367a7e9d686fa732541c80d992dcf6911974.jpg,春华秋石牛肉汤锅（三江国际丽城澜岸店）,5,81,涪城区涪滨路,52
1250,98099149,c17,https://img.meituan.net/600.600/msmerchant/87fde0791fe550d4b5a393b83ef89c10153324.jpg,川樾传奇老火锅,4.7,429,江油市三合镇建设中路686号,36
1252,868866189,c17,https://img.meituan.net/600.600/msmerchant/836e8b7117f2e32c06987e180d60943453664.jpg,大味美蛙鱼头（万达店）,5,93,涪城区花园南街56号1~2层32号、33号,59
1253,186065441,c17,https://img.meituan.net/600.600/msmerchant/fda5836f75c4d5119036a2664e66e0f4917445.jpg,牵牛星潮汕鲜牛肉汤锅（九洲又一城店）,3.7,35,涪城区双碑中街九州又一城3栋,50
1255,157740231,c17,http://p0.meituan.net/600.600/mogu/6efde6a9e0d6a02a26a07e604f6379fb86622.jpg,辛麻道老火锅（三台店）,4.5,118,三台县东河路13号（老北坝车站对面）,45
1259,195290834,c17,https://img.meituan.net/600.600/msmerchant/68223b1a4a1ddeb3baf379dbbba59bc731771.jpg,红樽坊秘制板栗养生鸡HOT烤吧（芙蓉汉城店）,4.3,42,游仙区剑南路东段,55
1261,658514609,c17,https://img.meituan.net/600.600/msmerchant/341c4758cb2d8de56849d1fb73030599180140.jpg,小红碗老火锅（1958店）,4.7,196,涪城区西山东路88号（凯悦假日酒店旁）,59
1262,700618187,c17,https://img.meituan.net/600.600/msmerchant/9e7b777d0462447bf721370d9e92d61e380456.jpg,康妈鲜货火锅（石桥铺店）,3.5,2,涪城区涪城区樊华似锦三期声工厂楼下,50
1263,932472956,c17,https://img.meituan.net/600.600/msmerchant/a437c580599440732a4da228f5f6632468920.jpg,八分音符火锅,3.5,2,涪城区普明北路东段702号,57
1268,6256400,c17,https://img.meituan.net/600.600/msmerchant/0d672732402e7842eaedb7bcc419a8d1501585.jpg,林和轩乌鱼庄,3,2,涪城区涪高新街道飞云中街樊华似锦南50米,50
1271,1047660554,c17,https://img.meituan.net/600.600/msmerchant/31d1c38a9b7217855527095718bf0e58350275.jpg,大满贯海鲜牛排烤肉自助火锅超市,3.3,35,游仙区五里堆南路（遂宁银行楼上）,0
1272,517161170,c17,https://img.meituan.net/600.600/msmerchant/188183f8afb69e120540f98461e49b0d1393638.png,简阳灰太狼羊肉汤锅,3.7,18,涪城区平政一巷28号,40
1276,853998609,c17,https://img.meituan.net/600.600/msmerchant/0e5d68a363768221fc8007329a225607119418.jpg,三棵松音乐涮烤吧（国际城店）,3,0,涪城区长虹国际城4楼,40
1277,193741680,c17,https://img.meituan.net/600.600/msmerchant/100222e4ad5c6d58ec27503bbdaddaf34774645.jpg,鑫泰象泰式餐厅,5,59,江油市太平镇长安路中段249号中泱大道悦满庭12栋1楼2、3号,30
1280,194779941,c17,https://img.meituan.net/600.600/msmerchant/7bac876ad974a9f97f1fedd5230d9452181739.jpg,晓鱼轩,4.4,22,涪城区御安街5-18号,40
1281,1035810736,c17,https://img.meituan.net/600.600/msmerchant/d35a634e957d389f9f58a72397aed770125492.jpg,陈记肥肠芋儿鸡,3.5,1,涪城区城郊乡平政十社1栋1层5-7号,40
1282,179947063,c17,https://img.meituan.net/600.600/msmerchant/eb6179b44f7eee06d03cbce463259fad73661.jpg,四季渔歌,3.5,5,江油市兴业路,50
1283,2255441,c17,http://p1.meituan.net/600.600/poi/3a60707ae272008d360d2ed0b4cd186a67584.jpg,岳氏凉山坨坨牛肉馆,4.1,1,涪城区长虹大道南段150号（江南雅居1号）,50
1284,1977996463,c17,https://img.meituan.net/600.600/msmerchant/80d01b5d2a26f52a34423e54f3ff2053295271.jpg,旮旯火锅（三台店）,5,73,三台县下东街2号路A座（乐巢旁）,45
1287,1322884332,c17,https://img.meituan.net/600.600/msmerchant/5aa45175be45deab274d2e3c8a1b3dd3115568.jpg,唐小鱼鲜鱼庄,4.8,16,游仙区沈家坝北街27号,0
1289,1503406124,c17,https://img.meituan.net/600.600/msmerchant/3192bd585cdd81c7c8d47ecdd2af1fa298335.jpg,鲜趣任性海鲜火锅（芙蓉汉城店）,3.4,11,游仙区四川省绵阳市游仙区一环路东段148-158号卧龙庭,40
1291,1653977213,c17,https://img.meituan.net/600.600/msmerchant/4aa7e84f4a42c149a3f4d8495c4b5df1136642.jpg,智汇虾涮（铂金店）,4.5,16,涪城区普明中路铂金时代,53
1295,82762440,c17,http://p0.meituan.net/600.600/deal/fd361eda3c9d59b5649ad5d3cdf6a24755918.jpg,黑元素粗粮汤锅盐亭店（盐亭店）,5,141,盐亭县弥江路中段与弥江路上段交叉口,0
1296,1669010248,c17,https://img.meituan.net/600.600/msmerchant/50b5bbcdfa89c2c3176a3bc62cc11a9553458.jpg,轩货花胶鸡海鲜火锅,3.9,17,涪城区涪城区长兴·星城,69
1299,160765117,c17,https://img.meituan.net/600.600/msmerchant/aa74284d6f545fbffdfb27b732e03238144805.jpg,渝和麻麻鱼府主题涮锅,3,8,涪城区塘汛西路481（春来大药房对面）,0
1300,1315543793,c17,https://img.meituan.net/600.600/msmerchant/5dd874bb0a9271e428b2e596505212c5250806.jpg,棨源老火锅,4.9,56,涪城区长虹大道南段37号,49
1301,51171579,c17,http://p1.meituan.net/600.600/bbia/47175529ec42afe3d632db2fdb02a9339339479.jpg,新鱼上任霸鱼火锅（高水店）,3,56,涪城区跃进路北段81号,70
1303,192288791,c17,https://img.meituan.net/600.600/msmerchant/2473ecdcd36abe93a29160569d28515a530209.jpg,铭人鲜货火锅ktv,4.9,127,涪城区泗水巷48号,55
1304,840634419,c17,https://img.meituan.net/600.600/msmerchant/b284753b54c92a206626f10f81a4bd536271556.jpg,辣度市井火锅（沿江店）,5,39,涪城区安昌西路20-2号,45
1305,177799337,c17,https://img.meituan.net/600.600/msmerchant/d40c01826664b1060ecf496698d9f48f180988.jpg,石锅豆花鱼（芙蓉小区店）,3.6,18,游仙区游仙镇芙京路芙蓉小区13号2单元,0
1307,694502381,c17,https://img.meituan.net/600.600/msmerchant/d66a9c7b11125360ab8d8a4dd6c795c3344381.jpg,拈江湖鸭肠火锅（御营坝店）,3.5,23,涪城区御旗路21号,49
1311,818192168,c17,https://img.meituan.net/600.600/msmerchant/86cdee377cc07f08da3685e95468a7e850452.webp,陶奕砂锅宴,3.5,0,涪城区玉女路高水中街31号,30
1313,193271375,c17,https://img.meituan.net/600.600/msmerchant/f08add47dd3ae9750350032339693a1895456.jpg,小红袍.花胶鲍鱼鸡,4.5,3,涪城区涪滨路北段附5-9号,77
1315,50224236,c17,https://img.meituan.net/600.600/msmerchant/a91a77a8c36e78ae0a6b1169410ad7a4197787.jpg,铭川原味老火锅,4,104,三台县东河路喜洋洋广场二楼（原森林雨）,43
1316,1061050496,c17,https://img.meituan.net/600.600/msmerchant/04b75dc527d3ec63709ec0be408d901f213155.jpg,福鑫火鳳凰美蛙鱼头（沈家坝店）,3.3,5,游仙区沈家坝北街3-77、78、79号,43
1317,1269230046,c17,https://img.meituan.net/600.600/msmerchant/51de57a3ee51d104c07dde9c4efc885f70000.jpg,红鼎坊火锅,3.6,5,涪城区长虹大道南段102号,57
1318,194048491,c17,https://img.meituan.net/600.600/msmerchant/0f9c8d5d3103b9b1fa676dbec65381d489645.jpg,火凤凰美蛙鱼头火锅（高水店）,3.9,24,涪城区高水南街凤凰御庭酒店正对面,42
1319,194053824,c17,https://img.meituan.net/600.600/msmerchant/4dd9c9e7d4ac77fa7e0c270c2aa427ab102131.jpg,爱牦益家原生态石锅牦牛肉,4,11,涪城区一环路南段256-7号,60
1320,194301317,c17,http://img.meituan.net/msmerchant/79cc820bd620300ad2bff0c6677c39df249836.jpg@600w_600h_1l,馋猫越南特色精品烤肉（老农山店）,3.5,6,游仙区龙山街欧家坝小区绿芫生鲜旁,30
